,PLAYER_ID,LEAGUE_ID,Team_ID,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
180,1626149,00,0,458,29,9863.0,2381.0,3841.0,0.61989,9.0,77.0,0.116883,1129.0,1706.0,0.661781,863.0,1566.0,2429.0,642.0,252.0,379.0,515.0,983.0,5900.0
181,203914,00,0,468,374,13474.0,2051.0,4581.0,0.447718,705.0,1944.0,0.362654,719.0,885.0,0.812429,284.0,878.0,1162.0,965.0,547.0,101.0,557.0,837.0,5526.0
182,203925,00,0,414,250,10602.0,1676.0,3470.0,0.482997,874.0,1991.0,0.438975,358.0,459.0,0.779956,238.0,1106.0,1344.0,679.0,204.0,80.0,477.0,850.0,4584.0
183,202699,00,0,753,633,23619.0,4706.0,9892.0,0.475737,1001.0,2727.0,0.36707,1900.0,2294.0,0.828247,758.0,3902.0,4660.0,1728.0,557.0,396.0,1077.0,1524.0,12313.0
184,1628404,00,0,296,118,8071.0,1028.0,2284.0,0.450087,427.0,1231.0,0.346872,435.0,589.0,0.738539,253.0,1448.0,1701.0,614.0,273.0,104.0,343.0,675.0,2918.0
185,1628392,00,0,165,4,2262.0,387.0,645.0,0.6,18.0,47.0,0.382978,167.0,245.0,0.681632,232.0,418.0,650.0,248.0,85.0,140.0,157.0,368.0,959.0
186,2617,00,0,872,500,21650.0,2659.0,5433.0,0.489416,6.0,62.0,0.096774,1235.0,1634.0,0.755813,1611.0,4169.0,5780.0,733.0,423.0,250.0,809.0,2058.0,6559.0
187,1630573,00,0,26,0,158.0,23.0,50.0,0.46,19.0,44.0,0.431818,0.0,0.0,0.0,5.0,24.0,29.0,10.0,1.0,2.0,2.0,7.0,65.0
188,1629637,00,0,194,45,3441.0,594.0,937.0,0.633938,27.0,75.0,0.36,360.0,498.0,0.722891,304.0,527.0,831.0,134.0,84.0,148.0,146.0,417.0,1575.0
189,1630165,00,0,92,58,2317.0,247.0,660.0,0.374242,64.0,239.0,0.267782,71.0,91.0,0.780219,42.0,237.0,279.0,415.0,105.0,45.0,194.0,240.0,629.0
190,202330,00,0,734,571,22831.0,3962.0,8741.0,0.453266,1022.0,2752.0,0.371366,2508.0,3038.0,0.825543,558.0,2744.0,3302.0,2576.0,726.0,296.0,1432.0,1283.0,11454.0
191,1627823,00,0,297,66,4655.0,542.0,1265.0,0.428458,249.0,710.0,0.350704,256.0,376.0,0.680851,241.0,767.0,1008.0,191.0,115.0,65.0,152.0,322.0,1589.0
192,1626195,00,0,306,46,4691.0,885.0,1658.0,0.533775,34.0,110.0,0.30909,458.0,652.0,0.702453,651.0,1151.0,1802.0,331.0,128.0,121.0,308.0,509.0,2262.0
193,1629639,00,0,175,33,5294.0,1078.0,2452.0,0.439641,398.0,1034.0,0.384912,371.0,436.0,0.850917,73.0,748.0,821.0,568.0,113.0,34.0,362.0,242.0,2925.0
194,1627741,00,0,468,297,13675.0,2713.0,6312.0,0.429816,1417.0,3563.0,0.397698,620.0,717.0,0.864714,348.0,1655.0,2003.0,1180.0,383.0,136.0,822.0,989.0,7463.0
195,1629312,00,0,24,1,203.0,20.0,56.0,0.357142,10.0,33.0,0.30303,2.0,7.0,0.285714,10.0,21.0,31.0,8.0,3.0,3.0,4.0,14.0,52.0
196,201588,00,0,869,483,23668.0,3299.0,7227.0,0.456482,1032.0,2713.0,0.38039,1683.0,2086.0,0.806807,518.0,2128.0,2646.0,2697.0,780.0,227.0,1057.0,1704.0,9313.0
197,1630792,00,0,19,0,212.0,24.0,52.0,0.461538,13.0,36.0,0.361111,11.0,14.0,0.785714,11.0,24.0,35.0,8.0,7.0,3.0,3.0,24.0,72.0
198,1630207,00,0,23,0,96.0,15.0,43.0,0.348837,4.0,19.0,0.210526,7.0,10.0,0.7,1.0,8.0,9.0,8.0,7.0,2.0,6.0,8.0,41.0
199,1628988,00,0,245,56,4460.0,659.0,1599.0,0.412132,236.0,633.0,0.372827,242.0,288.0,0.840277,66.0,368.0,434.0,588.0,164.0,51.0,261.0,377.0,1796.0
200,201950,00,0,839,760,27816.0,5359.0,11643.0,0.460276,1170.0,3220.0,0.363354,1698.0,2187.0,0.776406,759.0,2602.0,3361.0,5373.0,1267.0,430.0,2275.0,1871.0,13586.0
201,203200,00,0,576,285,14149.0,1745.0,4381.0,0.39831,979.0,2683.0,0.36489,536.0,654.0,0.819571,221.0,1479.0,1700.0,860.0,559.0,255.0,508.0,955.0,5005.0
202,1626158,00,0,376,160,7922.0,1488.0,2459.0,0.605124,43.0,168.0,0.255952,586.0,786.0,0.745547,692.0,1475.0,2167.0,403.0,220.0,396.0,347.0,1029.0,3605.0
203,203918,00,0,448,253,10978.0,1688.0,4023.0,0.419587,647.0,1770.0,0.365536,633.0,753.0,0.840637,158.0,1002.0,1160.0,736.0,301.0,80.0,426.0,855.0,4656.0
204,201143,00,0,950,940,30598.0,5425.0,10541.0,0.514657,609.0,1692.0,0.359929,1530.0,2015.0,0.759305,1935.0,5837.0,7772.0,3144.0,762.0,1126.0,1438.0,2121.0,12989.0
205,1629659,00,0,131,24,2896.0,462.0,1057.0,0.437086,90.0,326.0,0.276073,202.0,258.0,0.782945,64.0,305.0,369.0,346.0,130.0,51.0,193.0,285.0,1216.0
206,1627863,00,0,204,98,4954.0,594.0,1390.0,0.427338,316.0,864.0,0.36574,239.0,313.0,0.763578,131.0,596.0,727.0,263.0,136.0,84.0,169.0,353.0,1743.0
207,2730,00,0,1242,1078,39456.0,7051.0,12016.0,0.5868,22.0,103.0,0.213592,5361.0,9455.0,0.567001,4151.0,10476.0,14627.0,1676.0,1081.0,2228.0,3302.0,3912.0,19485.0
208,1630210,00,0,68,1,381.0,79.0,207.0,0.381642,46.0,135.0,0.34074,27.0,32.0,0.84375,3.0,30.0,33.0,25.0,13.0,1.0,25.0,40.0,231.0
209,1628989,00,0,274,216,8123.0,1188.0,2758.0,0.430746,563.0,1484.0,0.37938,186.0,236.0,0.788135,165.0,793.0,958.0,871.0,253.0,96.0,366.0,644.0,3125.0
210,1630190,00,0,54,4,498.0,57.0,174.0,0.327586,33.0,118.0,0.279661,10.0,13.0,0.76923,7.0,60.0,67.0,28.0,15.0,9.0,23.0,40.0,157.0
211,1630624,00,0,2,0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
212,1629631,00,0,139,133,4273.0,654.0,1506.0,0.434262,213.0,594.0,0.358585,310.0,395.0,0.78481,87.0,485.0,572.0,224.0,99.0,51.0,201.0,396.0,1831.0
213,1630538,00,0,69,4,1310.0,230.0,571.0,0.402802,131.0,358.0,0.365921,107.0,125.0,0.856,14.0,174.0,188.0,191.0,41.0,20.0,86.0,153.0,698.0
214,201586,00,0,903,697,24942.0,4549.0,8862.0,0.513315,608.0,1691.0,0.35955,1256.0,1656.0,0.758454,1879.0,4590.0,6469.0,745.0,371.0,1752.0,1176.0,2457.0,10962.0
215,2738,00,0,1223,784,39393.0,5021.0,10855.0,0.462551,1080.0,3269.0,0.330376,2829.0,3991.0,0.708844,1115.0,4915.0,6030.0,5128.0,1761.0,630.0,2231.0,2169.0,13951.0
216,204060,00,0,590,313,15157.0,1805.0,4016.0,0.449452,1071.0,2622.0,0.408466,413.0,538.0,0.767657,189.0,1725.0,1914.0,2213.0,544.0,90.0,927.0,1099.0,5094.0
217,1627742,00,0,368,329,12079.0,2469.0,5356.0,0.460978,494.0,1371.0,0.36032,1380.0,1795.0,0.768802,278.0,1618.0,1896.0,1412.0,260.0,210.0,888.0,892.0,6812.0
218,202681,00,0,611,611,20804.0,5184.0,11034.0,0.46982,1371.0,3487.0,0.393174,2350.0,2663.0,0.882463,475.0,1864.0,2339.0,3504.0,816.0,241.0,1597.0,1392.0,14089.0
219,1628371,00,0,136,106,3512.0,473.0,1088.0,0.434742,134.0,406.0,0.330049,189.0,237.0,0.797468,173.0,568.0,741.0,146.0,145.0,206.0,151.0,274.0,1269.0
220,1628402,00,0,213,31,3868.0,656.0,1554.0,0.422136,247.0,742.0,0.332884,257.0,327.0,0.785932,81.0,309.0,390.0,221.0,84.0,16.0,169.0,311.0,1816.0
221,1630543,00,0,36,15,541.0,116.0,206.0,0.563106,5.0,16.0,0.3125,60.0,88.0,0.681818,60.0,89.0,149.0,10.0,25.0,52.0,40.0,92.0,297.0
222,1628367,00,0,291,92,6718.0,1222.0,2939.0,0.415787,263.0,901.0,0.291897,569.0,837.0,0.679808,250.0,909.0,1159.0,534.0,251.0,169.0,536.0,733.0,3276.0
223,202704,00,0,703,466,18001.0,3422.0,8074.0,0.423829,948.0,2749.0,0.344852,1391.0,1628.0,0.854422,367.0,1755.0,2122.0,3020.0,486.0,88.0,1325.0,1380.0,9183.0
224,1628991,00,0,204,195,5521.0,1134.0,2503.0,0.453056,341.0,971.0,0.351184,609.0,770.0,0.790909,264.0,786.0,1050.0,240.0,177.0,369.0,342.0,766.0,3218.0
225,2544,00,0,1366,1365,52138.0,13543.0,26825.0,0.504864,2140.0,6186.0,0.345942,7836.0,10673.0,0.734189,1601.0,8609.0,10210.0,10045.0,2136.0,1041.0,4788.0,2516.0,37062.0
226,1629660,00,0,112,5,1916.0,290.0,728.0,0.398351,139.0,404.0,0.344059,76.0,97.0,0.783505,36.0,179.0,215.0,273.0,65.0,14.0,102.0,163.0,795.0
227,1630198,00,0,96,2,992.0,110.0,310.0,0.354838,84.0,241.0,0.348547,47.0,55.0,0.854545,12.0,80.0,92.0,55.0,26.0,7.0,30.0,81.0,351.0
228,1629661,00,0,183,36,4423.0,658.0,1495.0,0.440133,389.0,998.0,0.389779,194.0,230.0,0.843478,124.0,535.0,659.0,254.0,130.0,52.0,119.0,286.0,1899.0
229,1630525,00,0,2,0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,1630552,00,0,22,0,120.0,22.0,41.0,0.536585,3.0,13.0,0.230769,5.0,7.0,0.714285,2.0,24.0,26.0,3.0,3.0,2.0,9.0,9.0,52.0
231,1629640,00,0,161,142,4660.0,862.0,1805.0,0.477562,232.0,602.0,0.385382,357.0,474.0,0.753164,183.0,743.0,926.0,294.0,112.0,40.0,183.0,318.0,2313.0
232,1630553,00,0,37,12,696.0,96.0,272.0,0.352941,34.0,100.0,0.34,41.0,51.0,0.803921,24.0,57.0,81.0,76.0,28.0,12.0,46.0,69.0,267.0
233,1626169,00,0,419,104,8408.0,963.0,2508.0,0.383971,322.0,1074.0,0.299813,384.0,509.0,0.75442,231.0,1078.0,1309.0,612.0,367.0,100.0,447.0,823.0,2632.0
234,203999,00,0,527,486,16015.0,3982.0,7345.0,0.542137,536.0,1553.0,0.345138,1864.0,2246.0,0.829919,1393.0,4063.0,5456.0,3281.0,627.0,376.0,1462.0,1467.0,10364.0
235,1627745,00,0,199,74,3033.0,438.0,659.0,0.664643,13.0,43.0,0.302325,228.0,325.0,0.701538,230.0,455.0,685.0,163.0,77.0,148.0,139.0,448.0,1117.0
236,1630529,00,0,78,69,2335.0,274.0,576.0,0.475694,57.0,169.0,0.337278,137.0,163.0,0.84049,98.0,198.0,296.0,167.0,130.0,60.0,100.0,238.0,742.0
237,1630539,00,0,21,0,63.0,9.0,14.0,0.642857,1.0,2.0,0.5,3.0,8.0,0.375,3.0,8.0,11.0,4.0,1.0,2.0,6.0,8.0,22.0
238,1630222,00,0,36,1,385.0,59.0,138.0,0.427536,25.0,70.0,0.357142,52.0,79.0,0.658227,8.0,57.0,65.0,46.0,9.0,1.0,30.0,32.0,195.0
239,1630200,00,0,106,12,1417.0,203.0,417.0,0.48681,13.0,56.0,0.232142,88.0,110.0,0.8,37.0,139.0,176.0,272.0,50.0,7.0,59.0,91.0,507.0
240,1626145,00,0,455,72,8378.0,1090.0,2505.0,0.435129,299.0,850.0,0.351764,328.0,401.0,0.817955,103.0,696.0,799.0,1691.0,444.0,33.0,326.0,378.0,2807.0
241,1627884,00,0,280,97,5537.0,685.0,1346.0,0.508915,134.0,449.0,0.29844,329.0,471.0,0.698513,359.0,605.0,964.0,197.0,184.0,193.0,155.0,572.0,1833.0
242,201599,00,0,980,776,26195.0,3619.0,5377.0,0.673051,1.0,12.0,0.083333,1694.0,3563.0,0.475442,3001.0,7141.0,10142.0,932.0,537.0,1501.0,1331.0,2483.0,8933.0
243,202709,00,0,728,173,16161.0,1993.0,4492.0,0.443677,403.0,1172.0,0.343856,772.0,981.0,0.786952,369.0,1515.0,1884.0,2186.0,562.0,167.0,764.0,1192.0,5161.0
244,1628379,00,0,297,74,6973.0,1069.0,2380.0,0.449159,550.0,1294.0,0.425038,278.0,320.0,0.86875,77.0,770.0,847.0,603.0,147.0,44.0,277.0,435.0,2966.0
245,1630296,00,0,11,0,197.0,33.0,72.0,0.458333,6.0,21.0,0.285714,7.0,13.0,0.538461,13.0,37.0,50.0,11.0,10.0,11.0,11.0,26.0,79.0
246,1630557,00,0,77,36,1801.0,234.0,514.0,0.455252,112.0,320.0,0.35,54.0,62.0,0.870967,53.0,156.0,209.0,85.0,35.0,22.0,50.0,93.0,634.0
247,1628467,00,0,326,135,7389.0,820.0,1838.0,0.446137,406.0,1132.0,0.358657,261.0,328.0,0.795731,390.0,1171.0,1561.0,345.0,141.0,301.0,219.0,675.0,2307.0
248,1630233,00,0,70,2,546.0,82.0,188.0,0.43617,10.0,46.0,0.217391,88.0,115.0,0.765217,59.0,98.0,157.0,30.0,16.0,18.0,33.0,64.0,262.0
249,1628995,00,0,212,61,4011.0,569.0,1543.0,0.368762,240.0,706.0,0.339943,260.0,369.0,0.704607,113.0,511.0,624.0,172.0,82.0,60.0,183.0,337.0,1638.0
250,1629723,00,0,134,7,2048.0,228.0,437.0,0.521739,78.0,192.0,0.40625,53.0,81.0,0.65432,140.0,364.0,504.0,178.0,82.0,34.0,54.0,137.0,587.0
251,1627788,00,0,256,49,4793.0,700.0,1730.0,0.404624,373.0,1052.0,0.354562,243.0,316.0,0.768987,75.0,499.0,574.0,344.0,154.0,37.0,180.0,294.0,2016.0
252,1628436,00,0,148,35,2120.0,295.0,723.0,0.408022,144.0,444.0,0.324324,73.0,97.0,0.752577,88.0,291.0,379.0,145.0,51.0,119.0,58.0,152.0,807.0
253,1630249,00,0,30,8,690.0,68.0,167.0,0.407185,32.0,98.0,0.32653,19.0,22.0,0.863636,18.0,83.0,101.0,57.0,19.0,8.0,29.0,65.0,187.0
254,1629083,00,0,2,0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
255,1630228,00,0,70,12,1185.0,236.0,460.0,0.513043,50.0,149.0,0.33557,130.0,190.0,0.68421,54.0,180.0,234.0,64.0,31.0,22.0,74.0,146.0,652.0
256,1628398,00,0,342,212,10399.0,2013.0,4487.0,0.448629,638.0,1883.0,0.338821,672.0,929.0,0.723358,378.0,1738.0,2116.0,759.0,195.0,184.0,646.0,705.0,5336.0
257,203897,00,0,478,391,15218.0,3384.0,7344.0,0.460784,1031.0,2673.0,0.385708,1667.0,2009.0,0.829766,221.0,1655.0,1876.0,1860.0,423.0,145.0,1271.0,1039.0,9466.0
258,1630237,00,0,26,3,423.0,46.0,120.0,0.383333,23.0,73.0,0.315068,18.0,21.0,0.857142,27.0,44.0,71.0,25.0,6.0,5.0,19.0,34.0,133.0
259,203087,00,0,573,136,11896.0,2127.0,4841.0,0.439372,601.0,1755.0,0.34245,950.0,1109.0,0.856627,303.0,1770.0,2073.0,904.0,417.0,218.0,466.0,924.0,5805.0
260,1629111,00,0,54,1,589.0,101.0,204.0,0.495098,29.0,89.0,0.325842,34.0,41.0,0.829268,63.0,75.0,138.0,45.0,10.0,14.0,31.0,53.0,265.0
261,1629641,00,0,98,11,1424.0,132.0,330.0,0.4,39.0,130.0,0.3,50.0,79.0,0.632911,57.0,127.0,184.0,47.0,36.0,29.0,37.0,104.0,353.0
262,1627774,00,0,243,49,3099.0,458.0,996.0,0.459839,131.0,437.0,0.299771,128.0,178.0,0.719101,102.0,315.0,417.0,127.0,99.0,71.0,122.0,254.0,1175.0
263,1627747,00,0,318,180,8759.0,1747.0,3998.0,0.436968,438.0,1317.0,0.332574,717.0,973.0,0.736896,236.0,980.0,1216.0,1257.0,343.0,107.0,609.0,644.0,4649.0
264,1627814,00,0,216,53,4538.0,628.0,1447.0,0.434001,267.0,748.0,0.356951,257.0,296.0,0.868243,100.0,657.0,757.0,311.0,159.0,21.0,160.0,353.0,1780.0
265,1630240,00,0,85,7,1384.0,168.0,387.0,0.434108,22.0,83.0,0.26506,117.0,160.0,0.73125,38.0,146.0,184.0,281.0,68.0,25.0,91.0,120.0,475.0
266,203458,00,0,570,235,10770.0,1682.0,3317.0,0.507084,110.0,334.0,0.329341,897.0,1313.0,0.683168,1078.0,2263.0,3341.0,489.0,224.0,550.0,675.0,1465.0,4371.0
267,202695,00,0,576,549,18025.0,3986.0,8080.0,0.493316,865.0,2251.0,0.384273,2248.0,2620.0,0.858015,696.0,2993.0,3689.0,1672.0,1013.0,367.0,933.0,988.0,11085.0
268,1630575,00,0,2,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
269,1630184,00,0,78,0,1246.0,189.0,483.0,0.391304,53.0,178.0,0.297752,53.0,63.0,0.841269,21.0,89.0,110.0,173.0,49.0,11.0,60.0,105.0,484.0
270,203081,00,0,711,711,25832.0,5725.0,13097.0,0.437123,2143.0,5752.0,0.372566,3917.0,4388.0,0.892661,425.0,2551.0,2976.0,4726.0,682.0,221.0,1995.0,1368.0,17510.0
271,1629642,00,0,138,30,2301.0,288.0,633.0,0.454976,93.0,293.0,0.317406,133.0,183.0,0.726775,121.0,351.0,472.0,99.0,43.0,63.0,73.0,205.0,802.0
272,1630587,00,0,19,5,383.0,41.0,90.0,0.455555,27.0,64.0,0.421875,12.0,14.0,0.857142,15.0,42.0,57.0,21.0,13.0,7.0,15.0,37.0,121.0
273,1626172,00,0,367,150,6014.0,734.0,1294.0,0.567233,10.0,58.0,0.172413,243.0,401.0,0.605985,678.0,1072.0,1750.0,498.0,178.0,206.0,216.0,768.0,1721.0
274,201572,00,0,868,828,26193.0,5443.0,11019.0,0.493964,652.0,1914.0,0.340647,2709.0,3403.0,0.796062,1774.0,3633.0,5407.0,1245.0,503.0,1530.0,1481.0,2303.0,14247.0
275,201577,00,0,939,603,20573.0,3429.0,6394.0,0.536284,53.0,180.0,0.294444,1285.0,1731.0,0.742345,2121.0,2483.0,4604.0,796.0,216.0,1034.0,1036.0,1808.0,8196.0
276,1629712,00,0,12,1,186.0,15.0,46.0,0.326086,11.0,31.0,0.354838,2.0,2.0,1.0,6.0,14.0,20.0,8.0,4.0,2.0,8.0,18.0,43.0
277,201567,00,0,812,659,25089.0,4710.0,10686.0,0.440763,1467.0,3935.0,0.372808,3418.0,4124.0,0.828806,2076.0,6590.0,8666.0,1919.0,528.0,342.0,1547.0,1626.0,14305.0
278,200768,00,0,1023,787,32616.0,4850.0,11421.0,0.424656,1971.0,5349.0,0.36848,3445.0,4235.0,0.813459,804.0,3671.0,4475.0,6469.0,1350.0,298.0,2419.0,2810.0,15116.0
279,1630994,00,0,4,0,44.0,5.0,19.0,0.263157,3.0,8.0,0.375,0.0,0.0,0.0,2.0,5.0,7.0,11.0,3.0,0.0,3.0,7.0,13.0
280,1627789,00,0,328,60,5254.0,648.0,1657.0,0.391068,320.0,956.0,0.334728,321.0,387.0,0.829457,124.0,532.0,656.0,293.0,132.0,42.0,232.0,605.0,1937.0
281,1626168,00,0,449,126,8216.0,1285.0,2915.0,0.440823,394.0,1167.0,0.337617,539.0,731.0,0.737346,375.0,1578.0,1953.0,477.0,175.0,156.0,376.0,649.0,3503.0
282,1630177,00,0,116,56,2686.0,345.0,931.0,0.370569,149.0,463.0,0.321814,180.0,235.0,0.765957,45.0,297.0,342.0,338.0,87.0,22.0,206.0,193.0,1019.0
283,1630572,00,0,41,3,407.0,57.0,115.0,0.495652,22.0,52.0,0.423076,18.0,22.0,0.818181,35.0,47.0,82.0,22.0,9.0,9.0,15.0,28.0,154.0
284,1629611,00,0,189,49,3942.0,549.0,1119.0,0.490616,121.0,319.0,0.37931,224.0,285.0,0.785964,170.0,552.0,722.0,366.0,95.0,39.0,142.0,350.0,1443.0
285,1630544,00,0,60,26,1367.0,231.0,588.0,0.392857,98.0,272.0,0.360294,65.0,82.0,0.792682,25.0,146.0,171.0,91.0,47.0,12.0,71.0,102.0,625.0
286,1626246,00,0,286,25,2641.0,641.0,1117.0,0.573858,10.0,39.0,0.25641,396.0,517.0,0.765957,375.0,722.0,1097.0,139.0,54.0,92.0,191.0,329.0,1688.0
287,1628374,00,0,282,256,8389.0,1530.0,3472.0,0.440668,629.0,1726.0,0.364426,650.0,765.0,0.849673,307.0,1597.0,1904.0,354.0,189.0,141.0,355.0,526.0,4339.0
288,1630230,00,0,87,14,1435.0,191.0,478.0,0.399581,50.0,188.0,0.265957,127.0,168.0,0.755952,53.0,237.0,290.0,150.0,59.0,18.0,84.0,127.0,559.0
289,1628997,00,0,131,16,2507.0,341.0,750.0,0.454666,115.0,317.0,0.362776,129.0,178.0,0.724719,111.0,298.0,409.0,154.0,107.0,49.0,100.0,198.0,926.0
290,1628998,00,0,171,24,3618.0,376.0,818.0,0.459657,95.0,294.0,0.323129,142.0,215.0,0.660465,172.0,432.0,604.0,360.0,164.0,53.0,145.0,246.0,989.0
291,1630231,00,0,124,10,2724.0,441.0,841.0,0.524375,95.0,264.0,0.359848,138.0,207.0,0.666666,153.0,386.0,539.0,149.0,64.0,81.0,98.0,202.0,1115.0
292,1629726,00,0,147,57,2977.0,305.0,754.0,0.404509,234.0,630.0,0.371428,258.0,309.0,0.834951,54.0,247.0,301.0,100.0,94.0,32.0,59.0,306.0,1102.0
293,202083,00,0,898,754,27347.0,3730.0,8866.0,0.420708,1782.0,4721.0,0.377462,1679.0,2038.0,0.823846,455.0,2136.0,2591.0,1786.0,889.0,180.0,1045.0,1885.0,10921.0
294,1630178,00,0,136,82,3586.0,681.0,1424.0,0.47823,163.0,412.0,0.395631,274.0,316.0,0.867088,37.0,307.0,344.0,441.0,81.0,45.0,129.0,235.0,1799.0
295,1630219,00,0,61,5,489.0,76.0,162.0,0.469135,22.0,65.0,0.338461,30.0,34.0,0.882352,15.0,45.0,60.0,47.0,21.0,2.0,19.0,24.0,204.0
296,1630540,00,0,40,2,372.0,32.0,108.0,0.296296,17.0,68.0,0.25,8.0,12.0,0.666666,4.0,38.0,42.0,41.0,14.0,1.0,5.0,45.0,89.0
297,1630644,00,0,2,0,24.0,3.0,6.0,0.5,1.0,3.0,0.333333,1.0,1.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,3.0,5.0,8.0
298,203468,00,0,590,493,18625.0,4356.0,9567.0,0.455315,1368.0,3452.0,0.396292,1261.0,1557.0,0.80989,372.0,1669.0,2041.0,2044.0,526.0,223.0,1027.0,1254.0,11341.0
299,204456,00,0,481,86,10691.0,1470.0,2925.0,0.502564,113.0,346.0,0.326589,246.0,320.0,0.76875,260.0,1176.0,1436.0,2404.0,613.0,94.0,766.0,719.0,3299.0
300,1630183,00,0,133,58,3313.0,419.0,921.0,0.45494,152.0,450.0,0.337777,84.0,116.0,0.724137,128.0,397.0,525.0,150.0,87.0,114.0,122.0,396.0,1074.0
301,1629667,00,0,118,20,2092.0,289.0,608.0,0.475328,85.0,237.0,0.358649,112.0,153.0,0.732026,97.0,307.0,404.0,124.0,62.0,44.0,92.0,224.0,775.0
302,203926,00,0,527,94,11012.0,1836.0,3855.0,0.476264,723.0,1766.0,0.409399,451.0,550.0,0.82,224.0,1012.0,1236.0,496.0,113.0,53.0,344.0,774.0,4846.0
303,201580,00,0,821,336,13982.0,2796.0,4853.0,0.576138,12.0,66.0,0.181818,932.0,1541.0,0.604802,1552.0,2792.0,4344.0,358.0,327.0,1212.0,826.0,1823.0,6536.0
304,203585,00,0,285,120,5634.0,619.0,1470.0,0.421088,260.0,739.0,0.351826,144.0,219.0,0.657534,233.0,578.0,811.0,353.0,145.0,49.0,179.0,420.0,1642.0
305,1629162,00,0,143,7,2430.0,275.0,620.0,0.443548,89.0,253.0,0.351778,79.0,109.0,0.72477,50.0,201.0,251.0,498.0,142.0,20.0,120.0,129.0,718.0
306,203463,00,0,556,268,12534.0,1768.0,4270.0,0.414051,868.0,2392.0,0.362876,611.0,783.0,0.780332,222.0,1047.0,1269.0,563.0,353.0,106.0,608.0,1175.0,5015.0
307,1629001,00,0,235,55,4853.0,714.0,1745.0,0.409169,295.0,818.0,0.360635,245.0,320.0,0.765625,162.0,681.0,843.0,660.0,309.0,113.0,337.0,435.0,1968.0
308,1629002,00,0,143,26,2018.0,337.0,728.0,0.462912,70.0,227.0,0.30837,125.0,164.0,0.762195,86.0,430.0,516.0,111.0,74.0,58.0,115.0,173.0,869.0
309,203114,00,0,651,576,20693.0,4034.0,8801.0,0.458357,1216.0,3102.0,0.392005,1852.0,2103.0,0.880646,401.0,2765.0,3166.0,2461.0,794.0,123.0,1362.0,1666.0,11136.0
310,201988,00,0,820,105,17013.0,2687.0,6306.0,0.426102,1447.0,3716.0,0.389397,699.0,818.0,0.854523,247.0,1143.0,1390.0,1894.0,533.0,73.0,798.0,1076.0,7520.0
311,200794,00,0,1085,746,30498.0,5455.0,11158.0,0.488886,541.0,1588.0,0.34068,3085.0,4190.0,0.736276,2343.0,5330.0,7673.0,2378.0,1327.0,1045.0,1829.0,3248.0,14536.0
312,1629003,00,0,178,34,3714.0,641.0,1434.0,0.447001,186.0,515.0,0.361165,263.0,321.0,0.819314,87.0,326.0,413.0,454.0,95.0,50.0,200.0,350.0,1731.0
313,1630558,00,0,75,19,2076.0,352.0,843.0,0.417556,101.0,320.0,0.315625,56.0,85.0,0.658823,33.0,133.0,166.0,313.0,55.0,24.0,114.0,141.0,861.0
314,1628378,00,0,345,337,11637.0,2953.0,6701.0,0.44068,958.0,2657.0,0.360557,1370.0,1644.0,0.833333,269.0,1164.0,1433.0,1542.0,445.0,99.0,964.0,874.0,8234.0
315,1630596,00,0,69,69,2331.0,422.0,830.0,0.508433,23.0,92.0,0.25,167.0,252.0,0.662698,143.0,427.0,570.0,174.0,56.0,115.0,133.0,147.0,1034.0
316,1628370,00,0,309,38,6298.0,1156.0,2724.0,0.424375,508.0,1431.0,0.354996,356.0,429.0,0.829836,102.0,615.0,717.0,627.0,162.0,77.0,389.0,425.0,3176.0
317,202328,00,0,646,417,17670.0,3371.0,6556.0,0.514185,1.0,17.0,0.058823,1659.0,2361.0,0.702668,1799.0,3494.0,5293.0,1376.0,680.0,373.0,1198.0,1435.0,8402.0
318,1630541,00,0,52,11,607.0,80.0,183.0,0.437158,40.0,110.0,0.363636,28.0,36.0,0.777777,17.0,63.0,80.0,23.0,7.0,10.0,13.0,43.0,228.0
319,1629875,00,0,10,0,137.0,25.0,51.0,0.490196,5.0,14.0,0.357142,3.0,5.0,0.6,2.0,12.0,14.0,24.0,7.0,3.0,6.0,9.0,58.0
320,1629630,00,0,187,187,6016.0,1457.0,3071.0,0.474438,221.0,676.0,0.326923,826.0,1095.0,0.754337,187.0,649.0,836.0,1337.0,181.0,53.0,619.0,283.0,3961.0
321,1629752,00,0,52,0,313.0,31.0,59.0,0.525423,8.0,23.0,0.347826,6.0,11.0,0.545454,21.0,40.0,61.0,16.0,5.0,3.0,10.0,43.0,76.0
